Authors,DOI,DataSourceType,FeatureName,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolution_meters
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79469782,-156.1565681,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79469882,-156.1561497,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79461887,-156.1557054,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79455627,-156.15633,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79129207,-156.3761092,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79370506,-156.1497911,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79369323,-156.1495704,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79356594,-156.1490745,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79238783,-156.1540194,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79231627,-156.1544062,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79200188,-156.1569439,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.7919035,-156.1571122,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79180009,-156.1573193,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79169545,-156.1574344,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79139497,-156.1513801,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79140365,-156.150809,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.79042624,-156.158449,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.78718123,-156.0867636,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.78721029,-156.0865776,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.78708511,-156.0871224,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.77536502,-156.3539139,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.76016798,-156.1442359,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.76022696,-156.1431326,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.76010993,-156.1438176,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.76002165,-156.144305,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75975144,-156.1443248,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75993883,-156.1420872,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75949812,-156.1405063,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75017474,-156.3710002,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75029873,-156.3709363,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75338833,-156.0953137,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.7506999,-156.0973226,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75067637,-156.0966077,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.74706961,-156.359451,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75048203,-156.0960622,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.74717966,-156.3595681,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75039572,-156.0972134,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75027785,-156.0964159,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.75024467,-156.0970129,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.74992055,-156.0958509,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.74979975,-156.0963224,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.74951443,-156.0958147,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72676057,-156.3110728,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72661959,-156.3117917,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72459419,-156.3098783,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72507053,-156.311743,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72273573,-156.3258744,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72311507,-156.3273116,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72161557,-156.3203639,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.73019931,-156.0156906,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72209016,-156.0426724,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.73260157,-156.0227553,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.72304785,-155.7794889,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67326059,-155.7934267,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67304663,-155.7934776,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67308806,-155.7940306,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67106673,-155.796629,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67075946,-155.7877135,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67061045,-155.7866551,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67218109,-155.7893189,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.67013166,-155.7752685,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.66920147,-155.7768071,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.66228626,-155.7825813,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.6608472,-155.769647,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.66076653,-155.769409,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.66097343,-155.7696309,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.66005225,-155.7680828,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65982728,-155.7672842,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65907561,-155.7850737,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65919958,-155.7661203,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65889445,-155.7869411,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65901939,-155.7657854,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65881338,-155.7861354,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65879008,-155.7869046,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65727836,-155.7678807,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65662131,-155.7851113,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.6543709,-155.7845008,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65421435,-155.7826288,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65420567,-155.782351,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65245441,-155.799294,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65164508,-155.7782307,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65150845,-155.7790771,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65153109,-155.7787507,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65142899,-155.7791087,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65136088,-155.7721936,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65017177,-155.7934407,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65009311,-155.7937931,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65002812,-155.7940238,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65003011,-155.7888834,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.65011386,-155.7890066,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.63735137,-155.7930081,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.6372099,-155.7924668,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.63723278,-155.7932802,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.60222787,-156.1194261,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.60231667,-156.120717,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.59262776,-156.2906132,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,67.58890609,-156.2922483,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.34545917,-153.8984037,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.35065193,-153.4014894,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.34968057,-153.3994172,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.34863626,-153.3986748,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.34608739,-153.3978707,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
Swanson et al. (2021),https://doi.org/10.1002/ppp.2098,Remote Sensing - published,NA,68.34605695,-153.3976693,Active layer detachment,Active layer detachment,Abrupt,Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23,1977 through 2019,1.5; 4; 2.2; 6
