Authors,DOI,Latitude,Longitude,Thaw Type (abrupt vs gradual),Feature Type,Site Name
Chen et al. 2021,doi:10.18739/A2610VT0G,67.46,-162.57,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.53,-162.57,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.4,-162.55,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.56,-162.55,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.39,-162.54,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.57,-162.54,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.88,-162.54,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.54,-162.53,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.53,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.8,-162.52,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.56,-162.51,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.58,-162.51,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.51,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.37,-162.5,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.83,-162.5,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.58,-162.49,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.82,-162.49,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.81,-162.47,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.84,-162.47,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.46,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.82,-162.45,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.8,-162.44,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.82,-162.44,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.83,-162.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.84,-162.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.41,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.78,-162.39,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.83,-162.38,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.38,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.84,-162.34,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.34,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.82,-162.32,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.31,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.83,-162.28,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.28,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.86,-162.26,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.88,-162.24,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.86,-162.23,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.21,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.19,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.86,-162.19,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-162.19,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.83,-162.17,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.17,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.16,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-162.16,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-162.16,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.88,-162.15,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-162.15,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-162.15,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.14,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-162.14,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.86,-162.13,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-162.12,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.11,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-162.09,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.08,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.82,-162.07,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.07,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.88,-162.07,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-162.07,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.06,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.88,-162.05,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-162.05,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-162.04,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.91,-162.04,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.95,-162.04,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.03,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.94,-162.03,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-162.02,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.94,-162.02,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.87,-162.01,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-162.01,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.93,-162.01,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.94,-162.01,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-162,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.84,-161.99,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.99,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68,-161.99,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.91,-161.97,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.99,-161.97,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.85,-161.96,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.91,-161.95,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.95,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.93,-161.95,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-161.94,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.86,-161.92,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.91,-161.92,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.92,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68,-161.92,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.87,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-161.84,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-161.84,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.89,-161.83,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.91,-161.83,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.92,-161.83,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,67.9,-161.82,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-161.77,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-161.75,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.02,-161.74,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-161.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-161.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-161.4,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-159.56,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.54,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.53,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-159.53,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.52,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.52,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.5,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.49,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-159.49,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.48,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.47,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.46,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.46,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.45,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.45,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-159.44,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.44,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.44,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-159.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.43,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-159.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-159.42,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-159.41,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.41,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.41,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-159.41,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-159.4,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.4,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.4,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.4,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.39,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-159.39,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.38,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.38,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.38,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-159.37,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-159.36,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.35,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-159.35,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-159.33,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-159.03,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.1,-159.01,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-158.99,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.08,-158.98,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.96,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.1,-158.95,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.08,-158.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.09,-158.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.1,-158.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-158.93,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.03,-158.9,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.9,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.07,-158.9,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-158.9,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.07,-158.89,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-158.88,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.87,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.11,-158.87,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-158.86,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-158.85,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.02,-158.84,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-158.84,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-158.83,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-158.82,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.82,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.11,-158.82,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.04,-158.81,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.14,-158.81,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.09,-158.8,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-158.8,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.1,-158.79,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.07,-158.77,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.05,-158.74,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.09,-158.74,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.12,-158.74,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.1,-158.72,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.13,-158.71,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-157.9,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.06,-157.89,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.07,-157.88,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.08,-157.88,Abrupt,thermokarst,NA
Chen et al. 2021,doi:10.18739/A2610VT0G,68.07,-157.85,Abrupt,thermokarst,NA
Douglas,NA,68.69256092,-149.20578,Abrupt,thermokarst,NA
Douglas,NA,68.68286224,-149.182159,Abrupt,thermokarst,NA
Douglas,NA,64.64354757,-148.2974888,Abrupt,thermokarst,NA
Douglas,NA,64.71549351,-148.0111622,Abrupt,thermokarst,NA
Douglas,NA,64.86752786,-147.7382268,Abrupt,thermokarst,NA
Douglas,NA,64.87512772,-147.6858331,Abrupt,thermokarst,NA
Douglas,NA,64.87540081,-147.6771433,Abrupt,thermokarst,NA
Douglas,NA,64.95196362,-147.6143425,Abrupt,thermokarst,NA
Douglas,NA,64.76248821,-147.0767211,Abrupt,thermokarst,NA
Douglas,NA,64.76516488,-147.0492325,Abrupt,thermokarst,NA
Douglas,NA,64.76636389,-147.0276656,Abrupt,thermokarst,NA
Douglas,NA,64.81500624,-146.9695678,Abrupt,thermokarst,NA
Douglas,NA,64.57787292,-146.8708546,Abrupt,thermokarst,NA
Douglas et al. 2021,https://doi.org/10.5194/tc-2021-47,64.868,-147.738,NA,NA,Creamer's Field
Douglas et al. 2021,https://doi.org/10.5194/tc-2021-47,64.874,-147.677,NA,NA,Farmer's Loop 2
Douglas et al. 2021,https://doi.org/10.5194/tc-2021-47,64.877,-147.674,NA,NA,Farmer's Loop 1
Douglas et al. 2021,https://doi.org/10.5194/tc-2021-47,64.95,-147.621,NA,NA,Permafrost Tunnel
Edwards et al. 2016,https://doi.org/10.1016/j.sedgeo.2016.01.018,66.03,-147.548,Abrupt,Thermokarst lake,Sands of Time Lake
Edwards et al. 2016,https://doi.org/10.1016/j.sedgeo.2016.01.018,66.119,-145.845,Abrupt,Thermokarst lake,Six-Loon Lake
Edwards et al. 2016,https://doi.org/10.1016/j.sedgeo.2016.01.018,66.058,-145.789,Abrupt,Thermokarst lake,Dune-2 Lake
Gibbs et al. 2019,https://doi.org/10.1016/j.geomorph.2019.03.029,70.1337,-143.6754,NA,Coastal permafrost bluffs,NA
Gooseff 2016,doi:10.18739/A2M89X,68.99666667,-150.281,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95222222,-150.2125,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.93444444,-150.2727778,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.900986,-151.308469,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.51007,-149.62691,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.50508,-149.62767,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.50245,-149.63137,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.37583333,-150.6813889,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.32277778,-150.9505556,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.32805556,-150.2380556,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.30361111,-149.5608333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95,-148.8666667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.467833,-151.479167,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.4675,-151.494333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.464,-151.515167,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.99539,-150.28278,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.99609,-150.29224,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95383,-150.20697,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.9511,-150.20966,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95072,-150.19745,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95015,-150.19701,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.94963,-150.19672,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95235,-150.2077,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.93334,-150.27289,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.93519,-150.26884,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.99734,-150.30746,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95078,-150.19788,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95444,-150.20645,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.11633,-150.79077,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.11615,-150.79554,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.26666667,-149.45,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.26666667,-149.4666667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.28333333,-148.3,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.95756667,-150.2362667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.33333333,-148.9333333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.63333333,-149.6,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.6,-149.1833333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.97671667,-150.2038333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82946,-149.77891,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.83294,-149.76775,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82806,-149.76449,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.8264,-149.7585,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82735,-149.74993,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.83118,-149.74606,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82534,-149.76837,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82174,-149.76378,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.93393833,-150.2711183,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.23333333,-148.95,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.3746,-149.0638333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.28333333,-148.9,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.71666667,-149.45,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.36775,-148.8357,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.83333333,-149.75,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.26821667,-149.2086,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.28333333,-150.2,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.18426667,-149.1544333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.41666667,-150.2,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.28333333,-149.8166667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.1261,-149.3377333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.45,-149.1666667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.9221,-149.3452333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.23333333,-148.8833333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.98653333,-150.0854333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.13333333,-148.6,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,69.63916667,-149.7394667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.11666667,-146.1666667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.1,-146.2666667,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82078333,-149.7646,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.05,-146.9833333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82061667,-149.7438333,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,68.82153,-149.05867,Abrupt,RTS,NA
Gooseff 2016,doi:10.18739/A2M89X,70.15,-147.3666667,Abrupt,RTS,NA
