"Authors","DOI","DataSourceType","FeatureName","Latitude","Longitude","FeatureType","FeatureCategory","ThawType","Imagery","ImageryDates","ImageryResolution_meters"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0516192400536,-155.597031953394,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0526974232953,-155.513189606637,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0585022537539,-155.479260842329,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0593990397934,-154.909413949846,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.059227209657,-154.901139206914,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.054623735137,-154.939578337332,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0287968089267,-155.074756437389,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0285375997178,-155.074935438434,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0279331902557,-155.02707928996,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0229514776176,-155.18856782372,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0227716542184,-155.025752542161,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0221275876208,-155.024791024356,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0221623261437,-155.021792926514,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0216083867007,-155.025080350678,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0214565298862,-155.022694560949,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0198795503182,-155.187147114288,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.019631476034,-155.188030838043,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0196096303418,-155.185310858062,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0193330518429,-155.188580001577,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0192115960521,-155.188038599695,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0198946931087,-155.024644986356,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0199275246928,-155.025095174917,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0198084391128,-155.025185566026,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0173957721654,-155.195126734367,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0160548946196,-155.182410435743,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0153996534609,-155.178121182387,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0151260462521,-155.187409934968,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0132441156375,-155.186358415895,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0132018517721,-155.186583913132,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0135221441407,-155.174977456159,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0132353582993,-155.186935759193,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0224124952772,-155.190601883227,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0414700216058,-155.196662629093,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0933597579225,-154.574316481989,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0933387170796,-154.573913565355,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.063482065688,-154.6757639622,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0458513131741,-154.638039541511,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1061220205061,-154.166871650992,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1051808952594,-154.165955045915,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1047911637602,-154.165420968183,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1038442759422,-154.16415637274,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1036856381493,-154.163857087438,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1036330528809,-154.163551062033,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1031924917959,-154.159162225099,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1030188633114,-154.159022117412,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1028640243161,-154.160143860201,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.101183996359,-154.162143483795,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1009538842978,-154.161846788699,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.100692277422,-154.160338584911,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1000799890946,-154.162725746566,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.1000971992408,-154.163601788396,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0999047139224,-154.162747595408,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.099912241993,-154.163278874297,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0997655588504,-154.162473226573,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0997351519638,-154.163269426183,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0989616246555,-154.162024666668,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0985587436739,-154.168859245186,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0984987343057,-154.168715896923,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0985208165227,-154.161701548114,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0983071026646,-154.168423264488,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0977956904958,-154.159995005344,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0976929643094,-154.167963206514,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.097651266818,-154.159724462911,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0975997461895,-154.16782131679,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0966227866295,-154.161256037043,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0965324616466,-154.160663992548,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0965159995579,-154.161559054329,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0963293023039,-154.160590101396,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0960643830673,-154.159182380013,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.096001674642,-154.160282026759,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0930830600115,-154.109711323752,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.092706430579,-154.110720324241,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0927196617645,-154.110198680663,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0925759293888,-154.110391393835,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0925585158414,-154.110570315822,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0923740476658,-154.113871306195,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0848978381766,-154.113233328953,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0843635819663,-154.115607588293,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0709660240459,-154.062463690834,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.070388658729,-154.067334705441,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0647179537408,-154.269517538525,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0600195402078,-154.262994617532,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0599829131384,-154.264689276687,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0577089751785,-154.077550315631,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0576137019146,-154.078737683504,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0574889804768,-154.078176222922,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0572943021862,-154.077774411148,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0358518352909,-154.311009000125,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0742921348152,-154.188360690889,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0728217425213,-154.185388347688,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0723583246117,-154.184544856973,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0709760773429,-154.183132449498,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0702394839018,-154.178432954912,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0462746303499,-154.274301744797,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.0457734569459,-154.273873550699,"Retrogressive thaw slump","Retrogressive thaw slump","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.3584319243297,-155.605796029476,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.3543700347322,-155.390343687937,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.3538943434341,-155.39551142639,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
"Swanson et al. (2021)","https://doi.org/10.1002/ppp.2098","Remote Sensing - published",NA,68.3467295262882,-155.390413984413,"Active layer detachment","Active layer detachment","Abrupt","Alaska high altitude aerial photographs; IKONOS; SPOT67; WV23","1977 to 2019","1.5; 4; 2.2; 6"
